model,task_id,year,class,original_task_id,math_category,is_text_only,ground_truth,prediction,is_correct,format_valid,error_type,inference_time,input_tokens,raw_output,reasoning,error
Qwen3-VL-8B-Instruct,2021_7und8_C10,2021,7und8,C10,Geometrie,False,B,B,True,True,,0.09770000000000001,653.0,"{""answer"": ""B""}",,
Qwen3-VL-8B-Instruct,2021_9und10_A2,2021,9und10,A2,Arithmetik,True,D,B,False,True,,0.10350000000000001,331.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_A3,2021,9und10,A3,Geometrie,False,A,D,False,True,,0.114,561.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_A4,2021,9und10,A4,Geometrie,False,C,C,True,True,,0.1106,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_A5,2021,9und10,A5,Arithmetik,True,D,A,False,True,,0.10540000000000001,377.0,"{
  ""answer"": ""A""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_A6,2021,9und10,A6,Geometrie,False,C,C,True,True,,0.1139,561.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_A7,2021,9und10,A7,Arithmetik,True,B,D,False,True,,0.1068,377.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_A8,2021,9und10,A8,unknown,False,C,B,False,True,,0.07930000000000001,331.0,"{""answer"": ""B""}",,
Qwen3-VL-8B-Instruct,2021_9und10_A9,2021,9und10,A9,Geometrie,False,D,D,True,True,,0.109,469.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_A10,2021,9und10,A10,Algebra,True,E,B,False,True,,0.108,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_B1,2021,9und10,B1,Arithmetik,True,B,C,False,True,,0.1051,377.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_B2,2021,9und10,B2,Stochastik,True,C,C,True,True,,0.11180000000000001,561.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_B3,2021,9und10,B3,Algebra,False,A,C,False,True,,0.1116,515.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_B4,2021,9und10,B4,Arithmetik,True,A,E,False,True,,0.108,469.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_B6,2021,9und10,B6,Stochastik,True,E,E,True,True,,0.10930000000000001,469.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_B7,2021,9und10,B7,Algebra,False,A,B,False,True,,0.1115,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_B8,2021,9und10,B8,Arithmetik,True,E,B,False,True,,0.10840000000000001,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_B10,2021,9und10,B10,Algebra,False,E,D,False,True,,0.1085,469.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_C2,2021,9und10,C2,Algebra,True,B,B,True,True,,0.1066,423.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_C3,2021,9und10,C3,Arithmetik,True,A,C,False,True,,0.1053,331.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_C4,2021,9und10,C4,Stochastik,False,D,C,False,True,,0.1078,423.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_C5,2021,9und10,C5,Stochastik,True,B,B,True,True,,0.10840000000000001,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_C6,2021,9und10,C6,Arithmetik,False,C,E,False,True,,0.1247,745.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_C7,2021,9und10,C7,Stochastik,True,D,C,False,True,,0.1027,285.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_C8,2021,9und10,C8,Stochastik,True,B,C,False,True,,0.1081,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_9und10_C9,2021,9und10,C9,Stochastik,True,A,C,False,True,,0.10840000000000001,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_A1,2021,11bis13,A1,Stochastik,False,E,B,False,True,,0.11120000000000001,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_A2,2021,11bis13,A2,Geometrie,True,B,B,True,True,,0.1008,331.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_A3,2021,11bis13,A3,Algebra,True,A,C,False,True,,0.1004,285.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_A4,2021,11bis13,A4,Arithmetik,True,C,B,False,True,,0.0801,331.0,"{""answer"": ""B""}",,
Qwen3-VL-8B-Instruct,2021_11bis13_A5,2021,11bis13,A5,Geometrie,False,A,D,False,True,,0.11170000000000001,561.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_A6,2021,11bis13,A6,Algebra,True,E,A,False,True,,0.10020000000000001,285.0,"{
  ""answer"": ""A""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_A7,2021,11bis13,A7,Geometrie,False,E,B,False,True,,0.11180000000000001,561.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_A8,2021,11bis13,A8,Stochastik,True,D,C,False,True,,0.10020000000000001,285.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_A9,2021,11bis13,A9,Geometrie,True,B,E,False,True,,0.10490000000000001,377.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_A10,2021,11bis13,A10,Arithmetik,True,C,C,True,True,,0.10840000000000001,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_B1,2021,11bis13,B1,Algebra,True,D,B,False,True,,0.10360000000000001,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_B2,2021,11bis13,B2,Stochastik,True,C,B,False,True,,0.1005,285.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_B3,2021,11bis13,B3,Geometrie,True,D,B,False,True,,0.10400000000000001,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_B4,2021,11bis13,B4,Stochastik,True,D,B,False,True,,0.1022,331.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_B6,2021,11bis13,B6,Arithmetik,True,A,B,False,True,,0.1116,561.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_B7,2021,11bis13,B7,Algebra,False,D,C,False,True,,0.0857,469.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2021_11bis13_B8,2021,11bis13,B8,Arithmetik,False,E,B,False,True,,0.10990000000000001,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_B9,2021,11bis13,B9,Algebra,True,A,A,True,True,,0.1073,423.0,"{
  ""answer"": ""A""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_B10,2021,11bis13,B10,Stochastik,False,B,E,False,True,,0.116,607.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_C1,2021,11bis13,C1,Arithmetik,False,B,C,False,True,,0.10590000000000001,377.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_C2,2021,11bis13,C2,Stochastik,True,E,B,False,True,,0.11660000000000001,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_C3,2021,11bis13,C3,Geometrie,False,D,B,False,True,,0.1158,607.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_C4,2021,11bis13,C4,Geometrie,False,C,C,True,True,,0.11080000000000001,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_C5,2021,11bis13,C5,Algebra,True,E,C,False,True,,0.10880000000000001,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_C6,2021,11bis13,C6,Geometrie,False,B,C,False,True,,0.1085,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_C7,2021,11bis13,C7,unknown,False,D,B,False,True,,0.1233,745.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_C8,2021,11bis13,C8,Stochastik,False,A,B,False,True,,0.1076,423.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2021_11bis13_C9,2021,11bis13,C9,Stochastik,True,B,C,False,True,,0.10930000000000001,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_A1,2022,3und4,A1,Arithmetik,False,A,C,False,True,,0.1081,423.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_A2,2022,3und4,A2,Geometrie,False,C,D,False,True,,0.11,469.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_A3,2022,3und4,A3,Arithmetik,True,D,C,False,True,,0.0821,377.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2022_3und4_A4,2022,3und4,A4,Geometrie,False,C,C,True,True,,0.0935,607.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2022_3und4_A5,2022,3und4,A5,Geometrie,False,E,B,False,True,,0.11570000000000001,607.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_A6,2022,3und4,A6,Geometrie,False,B,B,True,True,,0.0891,515.0,"{""answer"": ""B""}",,
Qwen3-VL-8B-Instruct,2022_3und4_A7,2022,3und4,A7,Arithmetik,False,E,B,False,True,,0.1096,423.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_B2,2022,3und4,B2,Arithmetik,True,B,B,True,True,,0.1044,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_B3,2022,3und4,B3,unknown,False,A,C,False,True,,0.1119,561.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_B4,2022,3und4,B4,Arithmetik,True,C,D,False,True,,0.1155,607.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_B5,2022,3und4,B5,Stochastik,True,A,B,False,True,,0.11230000000000001,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_B6,2022,3und4,B6,Algebra,False,D,B,False,True,,0.10890000000000001,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_B7,2022,3und4,B7,Stochastik,True,C,B,False,True,,0.1111,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_B8,2022,3und4,B8,Geometrie,False,C,E,False,True,,0.09630000000000001,561.0,"{""answer"": ""E""}",,
Qwen3-VL-8B-Instruct,2022_3und4_C1,2022,3und4,C1,Geometrie,False,E,E,True,True,,0.1187,653.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_C2,2022,3und4,C2,Stochastik,True,D,B,False,True,,0.12090000000000001,699.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_C3,2022,3und4,C3,Geometrie,False,B,C,False,True,,0.1116,515.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_C4,2022,3und4,C4,Arithmetik,True,A,B,False,True,,0.11320000000000001,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_C5,2022,3und4,C5,Geometrie,False,E,B,False,True,,0.12240000000000001,653.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_C6,2022,3und4,C6,Stochastik,False,B,C,False,True,,0.11320000000000001,561.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_C7,2022,3und4,C7,Algebra,True,D,C,False,True,,0.10880000000000001,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_3und4_C8,2022,3und4,C8,Arithmetik,False,D,B,False,True,,0.1212,699.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_A1,2022,5und6,A1,Geometrie,False,E,A,False,True,,0.1189,653.0,"{
  ""answer"": ""A""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_A2,2022,5und6,A2,Geometrie,False,E,E,True,True,,0.08950000000000001,515.0,"{""answer"": ""E""}",,
Qwen3-VL-8B-Instruct,2022_5und6_A3,2022,5und6,A3,Arithmetik,True,D,D,True,True,,0.1014,285.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_A4,2022,5und6,A4,Arithmetik,True,B,C,False,True,,0.0893,423.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2022_5und6_A6,2022,5und6,A6,Arithmetik,True,A,B,False,True,,0.10650000000000001,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_A7,2022,5und6,A7,Geometrie,False,E,C,False,True,,0.108,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_B2,2022,5und6,B2,Geometrie,False,B,B,True,True,,0.11330000000000001,561.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_B3,2022,5und6,B3,Stochastik,True,C,C,True,True,,0.10550000000000001,377.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_B4,2022,5und6,B4,Arithmetik,False,B,B,True,True,,0.1188,653.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_B5,2022,5und6,B5,Algebra,False,D,C,False,True,,0.10880000000000001,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_B6,2022,5und6,B6,Stochastik,True,A,C,False,True,,0.1078,423.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_B7,2022,5und6,B7,Arithmetik,True,C,D,False,True,,0.1101,469.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_B8,2022,5und6,B8,Arithmetik,True,A,C,False,True,,0.1116,515.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_C1,2022,5und6,C1,Stochastik,False,D,D,True,True,,0.1291,837.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_C2,2022,5und6,C2,Geometrie,False,B,C,False,True,,0.09530000000000001,653.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2022_5und6_C3,2022,5und6,C3,Geometrie,False,B,C,False,True,,0.1086,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_C4,2022,5und6,C4,Arithmetik,True,E,B,False,True,,0.10980000000000001,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_C5,2022,5und6,C5,Geometrie,False,A,B,False,True,,0.11120000000000001,561.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_C6,2022,5und6,C6,Geometrie,False,E,C,False,True,,0.0985,699.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2022_5und6_C7,2022,5und6,C7,Geometrie,True,C,E,False,True,,0.10890000000000001,469.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2022_5und6_C8,2022,5und6,C8,Stochastik,True,D,C,False,True,,0.1222,745.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_A1,2022,7und8,A1,Arithmetik,True,A,B,False,True,,0.10540000000000001,246.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_A3,2022,7und8,A3,Arithmetik,False,A,C,False,True,,0.0785,331.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2022_7und8_A4,2022,7und8,A4,Arithmetik,False,C,B,False,True,,0.1085,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_A5,2022,7und8,A5,Arithmetik,False,D,C,False,True,,0.08420000000000001,423.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2022_7und8_A6,2022,7und8,A6,unknown,False,B,A,False,True,,0.0828,377.0,"{""answer"": ""A""}",,
Qwen3-VL-8B-Instruct,2022_7und8_A7,2022,7und8,A7,Geometrie,False,C,B,False,True,,0.10980000000000001,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_A8,2022,7und8,A8,Geometrie,False,B,E,False,True,,0.0855,423.0,"{""answer"": ""E""}",,
Qwen3-VL-8B-Instruct,2022_7und8_A9,2022,7und8,A9,Arithmetik,True,A,C,False,True,,0.1047,377.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_A10,2022,7und8,A10,Geometrie,False,B,B,True,True,,0.107,423.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_B1,2022,7und8,B1,Arithmetik,True,B,C,False,True,,0.11130000000000001,515.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_B2,2022,7und8,B2,Arithmetik,True,D,C,False,True,,0.0867,469.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2022_7und8_B3,2022,7und8,B3,Geometrie,False,E,B,False,True,,0.1043,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_B4,2022,7und8,B4,Arithmetik,False,C,D,False,True,,0.1097,469.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_B5,2022,7und8,B5,Stochastik,False,D,E,False,True,,0.09040000000000001,561.0,"{""answer"": ""E""}",,
Qwen3-VL-8B-Instruct,2022_7und8_B6,2022,7und8,B6,Arithmetik,True,D,C,False,True,,0.1043,377.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_B8,2022,7und8,B8,Stochastik,False,B,B,True,True,,0.105,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_B9,2022,7und8,B9,Arithmetik,True,C,A,False,True,,0.1107,515.0,"{
  ""answer"": ""A""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_B10,2022,7und8,B10,Geometrie,False,E,B,False,True,,0.10890000000000001,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_C1,2022,7und8,C1,Arithmetik,True,D,E,False,True,,0.108,469.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_C2,2022,7und8,C2,Stochastik,False,D,B,False,True,,0.10450000000000001,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_C3,2022,7und8,C3,Arithmetik,True,B,B,True,True,,0.1187,653.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_C4,2022,7und8,C4,Algebra,True,C,C,True,True,,0.1097,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_C5,2022,7und8,C5,Geometrie,True,D,B,False,True,,0.1115,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_C6,2022,7und8,C6,Stochastik,True,A,D,False,True,,0.113,561.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_C7,2022,7und8,C7,Geometrie,False,B,C,False,True,,0.08610000000000001,469.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2022_7und8_C8,2022,7und8,C8,Arithmetik,True,E,B,False,True,,0.112,561.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_C9,2022,7und8,C9,Geometrie,False,E,C,False,True,,0.10990000000000001,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_7und8_C10,2022,7und8,C10,Algebra,True,B,E,False,True,,0.11520000000000001,561.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_A1,2022,9und10,A1,Arithmetik,False,E,E,True,True,,0.0854,423.0,"{""answer"": ""E""}",,
Qwen3-VL-8B-Instruct,2022_9und10_A2,2022,9und10,A2,Geometrie,True,C,B,False,True,,0.1046,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_A3,2022,9und10,A3,Arithmetik,True,E,B,False,True,,0.10200000000000001,331.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_A4,2022,9und10,A4,Geometrie,False,C,D,False,True,,0.11270000000000001,515.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_A5,2022,9und10,A5,Algebra,False,D,C,False,True,,0.1091,423.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_A6,2022,9und10,A6,Algebra,True,B,B,True,True,,0.1009,286.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_A7,2022,9und10,A7,Geometrie,False,A,D,False,True,,0.11230000000000001,515.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_A8,2022,9und10,A8,Stochastik,False,C,C,True,True,,0.11620000000000001,607.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_A9,2022,9und10,A9,Arithmetik,True,D,C,False,True,,0.106,377.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_A10,2022,9und10,A10,Stochastik,True,C,B,False,True,,0.112,561.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_B2,2022,9und10,B2,Stochastik,False,D,C,False,True,,0.10650000000000001,423.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_B3,2022,9und10,B3,Geometrie,False,D,C,False,True,,0.1087,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_B4,2022,9und10,B4,Arithmetik,True,C,C,True,True,,0.1163,607.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_B6,2022,9und10,B6,Arithmetik,True,D,B,False,True,,0.1082,423.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_B7,2022,9und10,B7,Geometrie,False,E,B,False,True,,0.1114,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_B8,2022,9und10,B8,Stochastik,True,E,B,False,True,,0.11040000000000001,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_B9,2022,9und10,B9,Stochastik,False,C,B,False,True,,0.0855,423.0,"{""answer"": ""B""}",,
Qwen3-VL-8B-Instruct,2022_9und10_B10,2022,9und10,B10,Geometrie,False,B,B,True,True,,0.11120000000000001,425.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_C1,2022,9und10,C1,Stochastik,True,B,C,False,True,,0.1023,331.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_C2,2022,9und10,C2,Geometrie,False,A,D,False,True,,0.11170000000000001,561.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_C3,2022,9und10,C3,Arithmetik,True,C,E,False,True,,0.1048,377.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_C4,2022,9und10,C4,Stochastik,True,B,D,False,True,,0.1077,423.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_C6,2022,9und10,C6,Arithmetik,True,B,B,True,True,,0.1013,281.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_C7,2022,9und10,C7,Algebra,True,D,C,False,True,,0.1077,423.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_C8,2022,9und10,C8,Stochastik,False,E,B,False,True,,0.10940000000000001,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_C9,2022,9und10,C9,Geometrie,True,A,C,False,True,,0.1115,515.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_9und10_C10,2022,9und10,C10,Stochastik,True,A,C,False,True,,0.12,699.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_11bis13_A1,2022,11bis13,A1,Arithmetik,True,C,C,True,True,,0.10110000000000001,285.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_11bis13_A2,2022,11bis13,A2,Stochastik,True,A,B,False,True,,0.1019,331.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_11bis13_A3,2022,11bis13,A3,Arithmetik,True,D,B,False,True,,0.10300000000000001,331.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_11bis13_A4,2022,11bis13,A4,Stochastik,False,D,B,False,True,,0.11560000000000001,607.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_11bis13_A5,2022,11bis13,A5,Stochastik,True,B,C,False,True,,0.08220000000000001,377.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2022_11bis13_A6,2022,11bis13,A6,Geometrie,False,D,C,False,True,,0.1075,423.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_11bis13_A7,2022,11bis13,A7,Stochastik,False,C,B,False,True,,0.11220000000000001,561.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_11bis13_A8,2022,11bis13,A8,Algebra,True,A,A,True,True,,0.09970000000000001,285.0,"{
  ""answer"": ""A""
}",,
Qwen3-VL-8B-Instruct,2022_11bis13_A10,2022,11bis13,A10,Algebra,True,E,B,False,True,,0.11560000000000001,357.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_11bis13_B2,2022,11bis13,B2,Geometrie,False,D,B,False,True,,0.1047,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_11bis13_B3,2022,11bis13,B3,Algebra,True,D,B,False,True,,0.1085,233.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2022_11bis13_B4,2022,11bis13,B4,Geometrie,False,B,E,False,True,,0.1075,423.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2022_11bis13_B5,2022,11bis13,B5,Stochastik,True,C,C,True,True,,0.109,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2022_11bis13_B6,2022,11bis13,B6,Geometrie,True,D,B,False,True,,0.1121,561.0,"{
  ""answer"": ""B""
}",,
