model,source_file,task_id,year,class,original_task_id,math_category,is_text_only,ground_truth,prediction,is_correct,format_valid,error_type,error,inference_time,input_tokens
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_5und6_C7,2025,5und6,C7,Algebra,True,D,D,True,True,,,0.107,423
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_5und6_C8,2025,5und6,C8,Stochastik,True,B,C,False,True,,,0.0913,561
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_A1,2025,7und8,A1,Arithmetik,True,D,B,False,True,,,0.0796,331
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_A2,2025,7und8,A2,Geometrie,False,E,E,True,True,,,0.1056,377
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_A3,2025,7und8,A3,Arithmetik,False,B,E,False,True,,,0.0817,377
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_A4,2025,7und8,A4,Geometrie,False,A,D,False,True,,,0.1048,377
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_A5,2025,7und8,A5,Geometrie,False,B,B,True,True,,,0.0837,423
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_A6,2025,7und8,A6,Arithmetik,True,E,B,False,True,,,0.0809,331
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_A7,2025,7und8,A7,Arithmetik,False,B,B,True,True,,,0.1182,607
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_A8,2025,7und8,A8,Geometrie,False,C,C,True,True,,,0.1078,423
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_A9,2025,7und8,A9,Arithmetik,True,A,A,True,True,,,0.1022,331
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_A10,2025,7und8,A10,Stochastik,False,E,E,True,True,,,0.0844,423
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_B1,2025,7und8,B1,Arithmetik,True,A,B,False,True,,,0.1091,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_B2,2025,7und8,B2,Geometrie,False,C,D,False,True,,,0.1096,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_B3,2025,7und8,B3,Arithmetik,True,B,B,True,True,,,0.1051,377
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_B4,2025,7und8,B4,Arithmetik,False,D,C,False,True,,,0.1094,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_B5,2025,7und8,B5,unknown,False,D,C,False,True,,,0.1165,607
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_B6,2025,7und8,B6,Arithmetik,False,D,B,False,True,,,0.1062,377
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_B7,2025,7und8,B7,Algebra,True,A,B,False,True,,,0.1073,423
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_B9,2025,7und8,B9,Arithmetik,True,E,B,False,True,,,0.1085,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_C1,2025,7und8,C1,Geometrie,True,D,C,False,True,,,0.1066,377
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_C2,2025,7und8,C2,Algebra,True,A,D,False,True,,,0.1035,331
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_C3,2025,7und8,C3,Geometrie,False,C,C,True,True,,,0.1182,607
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_C4,2025,7und8,C4,Stochastik,True,B,C,False,True,,,0.1113,515
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_C5,2025,7und8,C5,Arithmetik,False,C,B,False,True,,,0.1052,377
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_C6,2025,7und8,C6,Stochastik,True,D,B,False,True,,,0.1075,423
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_C7,2025,7und8,C7,Algebra,True,B,C,False,True,,,0.0797,331
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_C8,2025,7und8,C8,Geometrie,False,E,C,False,True,,,0.1186,653
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_C9,2025,7und8,C9,Arithmetik,True,A,C,False,True,,,0.1116,515
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_7und8_C10,2025,7und8,C10,Stochastik,False,D,C,False,True,,,0.1205,699
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_A1,2025,9und10,A1,Geometrie,False,D,B,False,True,,,0.1042,377
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_A2,2025,9und10,A2,Stochastik,True,B,B,True,True,,,0.082,331
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_A3,2025,9und10,A3,Geometrie,False,E,C,False,True,,,0.1084,423
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_A4,2025,9und10,A4,Arithmetik,True,C,E,False,True,,,0.1041,331
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_A5,2025,9und10,A5,Geometrie,False,D,B,False,True,,,0.1099,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_A6,2025,9und10,A6,Arithmetik,True,B,D,False,True,,,0.1023,331
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_A7,2025,9und10,A7,Arithmetik,True,C,B,False,True,,,0.1118,561
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_A8,2025,9und10,A8,Stochastik,False,D,B,False,True,,,0.1027,331
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_A9,2025,9und10,A9,Stochastik,False,A,D,False,True,,,0.111,515
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_A10,2025,9und10,A10,Algebra,True,A,A,True,True,,,0.1047,331
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_B1,2025,9und10,B1,Geometrie,False,B,B,True,True,,,0.1062,377
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_B2,2025,9und10,B2,Arithmetik,True,B,C,False,True,,,0.1089,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_B3,2025,9und10,B3,Stochastik,True,E,D,False,True,,,0.1053,377
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_B4,2025,9und10,B4,Algebra,True,C,D,False,True,,,0.106,377
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_B5,2025,9und10,B5,Arithmetik,False,E,B,False,True,,,0.1081,423
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_B6,2025,9und10,B6,Arithmetik,True,A,B,False,True,,,0.109,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_B7,2025,9und10,B7,unknown,False,B,D,False,True,,,0.1058,377
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_B8,2025,9und10,B8,Arithmetik,True,D,D,True,True,,,0.103,331
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_B9,2025,9und10,B9,Stochastik,False,D,B,False,True,,,0.1118,515
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_B10,2025,9und10,B10,Stochastik,True,C,C,True,True,,,0.1105,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_C1,2025,9und10,C1,Geometrie,False,D,D,True,True,,,0.1106,515
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_C2,2025,9und10,C2,Arithmetik,True,B,B,True,True,,,0.1179,653
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_C3,2025,9und10,C3,Algebra,False,C,B,False,True,,,0.1163,607
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_C4,2025,9und10,C4,Geometrie,False,B,B,True,True,,,0.1083,423
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_C5,2025,9und10,C5,Stochastik,True,A,D,False,True,,,0.1108,515
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_C6,2025,9und10,C6,Geometrie,False,C,E,False,True,,,0.1104,515
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_C7,2025,9und10,C7,Algebra,True,E,B,False,True,,,0.1096,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_C9,2025,9und10,C9,Stochastik,False,E,B,False,True,,,0.1088,423
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_9und10_C10,2025,9und10,C10,Stochastik,True,B,B,True,True,,,0.1176,653
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_A1,2025,11bis13,A1,Arithmetik,True,C,A,False,True,,,0.1009,285
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_A2,2025,11bis13,A2,Geometrie,False,A,B,False,True,,,0.1087,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_A3,2025,11bis13,A3,Arithmetik,True,D,B,False,True,,,0.1009,285
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_A4,2025,11bis13,A4,Geometrie,False,C,E,False,True,,,0.0881,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_A5,2025,11bis13,A5,Stochastik,True,D,B,False,True,,,0.1034,331
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_A7,2025,11bis13,A7,Algebra,True,E,A,False,True,,,0.0986,233
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_A8,2025,11bis13,A8,Geometrie,True,B,E,False,True,,,0.11,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_A9,2025,11bis13,A9,Stochastik,True,D,D,True,True,,,0.1032,331
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_A10,2025,11bis13,A10,Arithmetik,True,C,C,True,True,,,0.1064,423
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_B1,2025,11bis13,B1,Geometrie,False,E,A,False,True,,,0.1161,607
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_B2,2025,11bis13,B2,Stochastik,True,D,B,False,True,,,0.0783,281
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_B3,2025,11bis13,B3,Geometrie,False,E,C,False,True,,,0.1046,377
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_B4,2025,11bis13,B4,Geometrie,False,B,C,False,True,,,0.1096,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_B5,2025,11bis13,B5,Algebra,False,C,B,False,True,,,0.1284,837
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_B6,2025,11bis13,B6,Stochastik,True,A,B,False,True,,,0.1022,285
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_B7,2025,11bis13,B7,Geometrie,True,B,B,True,True,,,0.1091,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_B8,2025,11bis13,B8,Algebra,True,E,D,False,True,,,0.1024,306
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_B10,2025,11bis13,B10,Geometrie,True,E,C,False,True,,,0.1072,423
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_C1,2025,11bis13,C1,Algebra,True,A,C,False,True,,,0.1116,515
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_C2,2025,11bis13,C2,unknown,False,B,E,False,True,,,0.1129,561
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_C3,2025,11bis13,C3,Stochastik,True,D,C,False,True,,,0.1128,561
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_C4,2025,11bis13,C4,Geometrie,False,D,B,False,True,,,0.1033,331
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_C5,2025,11bis13,C5,Stochastik,False,B,B,True,True,,,0.1184,653
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_C6,2025,11bis13,C6,Algebra,True,C,C,True,True,,,0.1112,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_C7,2025,11bis13,C7,Geometrie,False,E,B,False,True,,,0.1125,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_C8,2025,11bis13,C8,Geometrie,False,B,C,False,True,,,0.1067,423
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_C9,2025,11bis13,C9,Arithmetik,False,A,B,False,True,,,0.1078,469
Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct_results.jsonl,2025_11bis13_C10,2025,11bis13,C10,Geometrie,False,B,A,False,True,,,0.1092,469
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_A1,2025,3und4,,Geometrie,False,D,B,False,True,,,6.6148,667
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_A2,2025,3und4,,Geometrie,False,C,C,True,True,,,5.8436,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_A3,2025,3und4,,Geometrie,False,A,D,False,True,,,9.0006,613
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_A4,2025,3und4,,Arithmetik,True,E,E,True,True,,,11.8502,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_A5,2025,3und4,,Geometrie,False,A,E,False,True,,,10.0705,829
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_A6,2025,3und4,,Geometrie,False,B,D,False,True,,,7.2482,613
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_A7,2025,3und4,,Geometrie,False,D,E,False,True,,,8.2217,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_A8,2025,3und4,,Arithmetik,True,E,E,True,True,,,6.611,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_B1,2025,3und4,,Geometrie,False,E,D,False,True,,,11.7657,613
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_B2,2025,3und4,,Arithmetik,False,E,D,False,True,,,8.2104,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_B3,2025,3und4,,Geometrie,False,B,B,True,True,,,4.9909,613
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_B4,2025,3und4,,Stochastik,False,E,D,False,True,,,14.7766,667
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_B5,2025,3und4,,Arithmetik,False,A,A,True,True,,,7.2967,667
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_B6,2025,3und4,,Geometrie,False,C,B,False,True,,,6.0221,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_B7,2025,3und4,,Arithmetik,True,B,B,True,True,,,3.9853,613
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_B8,2025,3und4,,Stochastik,True,D,D,True,True,,,7.0684,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_C1,2025,3und4,,Arithmetik,False,D,B,False,True,,,21.5046,721
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_C2,2025,3und4,,Geometrie,False,B,B,True,True,,,10.2178,883
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_C3,2025,3und4,,Arithmetik,False,B,A,False,True,,,19.0384,613
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_C5,2025,3und4,,Geometrie,False,D,D,True,True,,,8.8762,829
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_C6,2025,3und4,,Algebra,True,C,C,True,True,,,7.5302,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_C7,2025,3und4,,Geometrie,False,A,D,False,True,,,16.4799,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_3und4_C8,2025,3und4,,Algebra,False,C,D,False,True,,,9.0139,1045
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_A1,2025,5und6,,unknown,False,E,B,False,True,,,5.4954,721
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_A2,2025,5und6,,Geometrie,False,B,E,False,True,,,13.2913,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_A3,2025,5und6,,Geometrie,False,D,E,False,True,,,8.0108,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_A4,2025,5und6,,Arithmetik,False,A,B,False,True,,,12.7678,559
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_A6,2025,5und6,,Arithmetik,False,B,B,True,True,,,10.4649,613
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_A7,2025,5und6,,Arithmetik,False,B,C,False,True,,,10.6291,559
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_A8,2025,5und6,,Geometrie,True,C,C,True,True,,,5.5881,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_B1,2025,5und6,,Arithmetik,False,B,D,False,True,,,6.6664,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_B2,2025,5und6,,Geometrie,False,E,E,True,True,,,6.791,559
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_B3,2025,5und6,,Arithmetik,False,D,D,True,True,,,10.1836,1153
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_B4,2025,5und6,,Geometrie,False,D,C,False,True,,,8.0112,559
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_B6,2025,5und6,,Arithmetik,False,C,C,True,True,,,8.9144,559
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_B7,2025,5und6,,Algebra,True,D,D,True,True,,,6.8794,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_B8,2025,5und6,,Stochastik,False,A,B,False,True,,,8.1112,761
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_C1,2025,5und6,,Stochastik,True,C,C,True,True,,,7.0644,1153
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_C2,2025,5und6,,Algebra,False,C,C,True,True,,,22.0615,559
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_C3,2025,5und6,,Geometrie,False,B,D,False,True,,,4.6651,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_C4,2025,5und6,,Geometrie,False,E,C,False,True,,,13.9178,559
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_C6,2025,5und6,,Geometrie,False,A,E,False,True,,,12.0456,775
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_C7,2025,5und6,,Algebra,True,D,D,True,True,,,5.2876,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_5und6_C8,2025,5und6,,Stochastik,True,B,B,True,True,,,17.802,667
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_A1,2025,7und8,,Arithmetik,True,D,D,True,True,,,4.4104,343
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_A2,2025,7und8,,Geometrie,False,E,E,True,True,,,7.3683,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_A3,2025,7und8,,Arithmetik,False,B,B,True,True,,,28.6036,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_A4,2025,7und8,,Geometrie,False,A,D,False,True,,,11.5204,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_A5,2025,7und8,,Geometrie,False,B,E,False,True,,,5.1477,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_A6,2025,7und8,,Arithmetik,True,E,E,True,True,,,5.0742,343
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_A7,2025,7und8,,Arithmetik,False,B,A,False,True,,,21.1444,721
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_A8,2025,7und8,,Geometrie,False,C,C,True,True,,,5.9384,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_A9,2025,7und8,,Arithmetik,True,A,A,True,True,,,3.2754,343
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_A10,2025,7und8,,Stochastik,False,E,E,True,True,,,5.0249,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_B1,2025,7und8,,Arithmetik,True,A,A,True,True,,,16.2181,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_B3,2025,7und8,,Arithmetik,True,B,B,True,True,,,9.328,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_B4,2025,7und8,,Arithmetik,False,D,D,True,True,,,7.4718,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_B5,2025,7und8,,unknown,False,D,C,False,True,,,35.2535,775
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_B6,2025,7und8,,Arithmetik,False,D,A,False,True,,,20.7575,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_B7,2025,7und8,,Algebra,True,A,A,True,True,,,5.6305,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_B9,2025,7und8,,Arithmetik,True,E,E,True,True,,,15.1095,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_C1,2025,7und8,,Geometrie,True,D,D,True,True,,,9.5471,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_C2,2025,7und8,,Algebra,True,A,C,False,True,,,14.5821,343
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_C3,2025,7und8,,Geometrie,False,C,C,True,True,,,20.5995,721
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_C4,2025,7und8,,Stochastik,True,B,E,False,True,,,10.0684,613
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_C5,2025,7und8,,Arithmetik,False,C,B,False,True,,,17.8566,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_C6,2025,7und8,,Stochastik,True,D,D,True,True,,,13.1889,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_C7,2025,7und8,,Algebra,True,B,B,True,True,,,18.2677,397
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_C8,2025,7und8,,Geometrie,False,E,C,False,True,,,7.3886,775
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_C9,2025,7und8,,Arithmetik,True,A,D,False,True,,,92.6663,613
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_7und8_C10,2025,7und8,,Stochastik,False,D,C,False,True,,,11.3765,883
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_A1,2025,9und10,,Geometrie,False,D,B,False,True,,,23.4942,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_A2,2025,9und10,,Stochastik,True,B,B,True,True,,,8.9702,343
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_A3,2025,9und10,,Geometrie,False,E,E,True,True,,,12.9453,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_A4,2025,9und10,,Arithmetik,True,C,A,False,True,,,4.7004,397
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_A5,2025,9und10,,Geometrie,False,D,A,False,True,,,19.5129,559
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_A6,2025,9und10,,Arithmetik,True,B,B,True,True,,,5.8401,343
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_A7,2025,9und10,,Arithmetik,True,C,C,True,True,,,6.4136,667
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_A8,2025,9und10,,Stochastik,False,D,D,True,True,,,7.9286,343
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_A9,2025,9und10,,Stochastik,False,A,C,False,True,,,10.0616,559
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_A10,2025,9und10,,Algebra,True,A,A,True,True,,,10.1696,343
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_B1,2025,9und10,,Geometrie,False,B,B,True,True,,,13.098,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_B2,2025,9und10,,Arithmetik,True,B,B,True,True,,,8.5652,505
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_B3,2025,9und10,,Stochastik,True,E,D,False,True,,,15.6797,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_B4,2025,9und10,,Algebra,True,C,C,True,True,,,11.5056,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_B5,2025,9und10,,Arithmetik,False,E,D,False,True,,,56.8623,451
mistral-large-2512,mistral-large-2512_structured_api_results.jsonl,2025_9und10_B6,2025,9und10,,Arithmetik,True,A,A,True,True,,,12.6468,559
